Group	Group2	Family	Genus	Code	SIZE1	SIZE2	SIZE3	SIZE4	SIZE5	SIZE6	SIZE7	NCREQ1	NCRMO1	SEMIVO	UNIVO	PLURIVO	EGG	LARVA	NYMPH	IMAGO	OVOV	FREEGG	CEMEGG	CEMCLU	FRECLU	CLUVEG	CLUTER	ASEXU	RFEGG	RFCOC	RFCELL	RFDIAP	RFNON	TEG	GILL	PLAS	SPIR	AQUPAS	AQUACT	AERPAS	AERACT	FLIER	SURSWI	SWIMM	CRAW	BURR	INTST	TEMATT	PERATT
Coleoptera	COL	Dytiscidae	Hydaticus	I-COL	0	0	0.25	0.75	0	0	0	0	1	0	1	0	0.375	0.375	0	0.25	0	0	0	0	0	1	0	0	0	0	0	0	1	0.25	0	0	0.75	0	0.25	0	0.75	0.14	0	0.43	0.43	0	0	0	0
Coleoptera	COL	Dytiscidae	Hydroglyphus	I-COL	0	1	0	0	0	0	0	0.25	0.75	0	0.25	0.75	0.375	0.375	0	0.25	0	0	0	1	0	0	0	0	0	0	0	0	1	0.25	0	0	0.75	0	0.25	0	0.75	0.14	0	0.43	0.43	0	0	0	0
Coleoptera	COL	Dytiscidae	Hydroporus	I-COL	0	0.75	0.25	0	0	0	0	0.25	0.75	0	0.25	0.75	0.375	0.375	0	0.25	0	0	0	1	0	0	0	0	0	0	0	0	1	0.25	0	0	0.75	0	0.25	0	0.75	0.14	0	0.43	0.43	0	0	0	0
Coleoptera	COL	Dytiscidae	Hydrovatus	I-COL	0	1	0	0	0	0	0	0.25	0.75	0	0.25	0.75	0.375	0.375	0	0.25	0	0	0	1	0	0	0	0	0	0	0	0	1	0.25	0	0	0.75	0	0.25	0	0.75	0.14	0	0.43	0.43	0	0	0	0
Coleoptera	COL	Dytiscidae	Hygrotus	I-COL	0	1	0	0	0	0	0	0.25	0.75	0	0.25	0.75	0.375	0.375	0	0.25	0	0	0	1	0	0	0	0	0	0	0	0	1	0.25	0	0	0.75	0	0.25	0	0.75	0.14	0	0.43	0.43	0	0	0	0
Coleoptera	COL	Dytiscidae	Hyphydrus	I-COL	0	1	0	0	0	0	0	0.25	0.75	0	0.25	0.75	0.375	0.375	0	0.25	0	0	0	1	0	0	0	0	0	0	0	0	1	0.25	0	0	0.75	0	0.25	0	0.75	0.14	0	0.43	0.43	0	0	0	0
Coleoptera	COL	Dytiscidae	Ilybius	I-COL	0	0	0.4	0.6	0	0	0	0	1	0	0.75	0.25	0.375	0.375	0	0.25	0	0	0	0	0	1	0	0	0	0	0	0	1	0.25	0	0	0.75	0	0.25	0	0.75	0.14	0	0.43	0.43	0	0	0	0
Coleoptera	COL	Dytiscidae	Laccophilus	I-COL	0	1	0	0	0	0	0	0	1	0	0.75	0.25	0.375	0.375	0	0.25	0	0	0	1	0	0	0	0	0	0	0	0	1	0.25	0	0	0.75	0.2	0.2	0	0.6	0.14	0	0.43	0.43	0	0	0	0
Coleoptera	COL	Dytiscidae	Laccornis	I-COL	0	1	0	0	0	0	0	0.25	0.75	0	0.25	0.75	0.375	0.375	0	0.25	0	0	0	1	0	0	0	0	0	0	0	0	1	0.25	0	0	0.75	0	0.25	0	0.75	0.14	0	0.43	0.43	0	0	0	0
Coleoptera	COL	Dytiscidae	Meladema	I-COL	0	0	0	0	1	0	0	0	1	0	1	0	0.375	0.375	0	0.25	0	0	0	1	0	0	0	0	0	0	0	0	1	0.25	0	0	0.75	0.2	0.2	0	0.6	0.14	0	0.43	0.43	0	0	0	0
Coleoptera	COL	Dytiscidae	Metaporus	I-COL	0	1	0	0	0	0	0	0.25	0.75	0	0.25	0.75	0.375	0.375	0	0.25	0	0	0	1	0	0	0	0	0	0	0	0	1	0.25	0	0	0.75	0	0.25	0	0.75	0.14	0	0.43	0.43	0	0	0	0
Coleoptera	COL	Dytiscidae	Nartus	I-COL	0	0	0	1	0	0	0	0	1	0	0.75	0.25	0.375	0.375	0	0.25	0	0	0	1	0	0	0	0	0	0	0	0	1	0.25	0	0	0.75	0	0.25	0	0.75	0.14	0	0.43	0.43	0	0	0	0
Coleoptera	COL	Dytiscidae	Nebrioporus	I-COL	0	0.5	0.5	0	0	0	0	0.25	0.75	0	0.25	0.75	0.375	0.375	0	0.25	0	0	0	1	0	0	0	0	0	0	0	0	1	0.25	0	0	0.75	0.33	0.17	0	0.5	0.14	0	0.43	0.43	0	0	0	0
Coleoptera	COL	Dytiscidae	Oreodytes	I-COL	0	1	0	0	0	0	0	0.25	0.75	0	0.25	0.75	0.375	0.375	0	0.25	0	0	0	1	0	0	0	0	0	0	0	0	1	0.25	0	0	0.75	0.33	0.17	0	0.5	0.14	0	0.43	0.43	0	0	0	0
Coleoptera	COL	Dytiscidae	Platambus	I-COL	0	0	1	0	0	0	0	0	1	0	0.75	0.25	0.375	0.375	0	0.25	0	0	0	1	0	0	0	0	0	0	0	0	1	0.25	0	0	0.75	0.33	0.17	0	0.5	0.14	0	0.43	0.43	0	0	0	0
Coleoptera	COL	Dytiscidae	Porhydrus	I-COL	0	1	0	0	0	0	0	0.25	0.75	0	0.25	0.75	0.375	0.375	0	0.25	0	0	0	1	0	0	0	0	0	0	0	0	1	0.25	0	0	0.75	0	0.25	0	0.75	0.14	0	0.43	0.43	0	0	0	0
Coleoptera	COL	Dytiscidae	Rhantus	I-COL	0	0	0.25	0.75	0	0	0	0	1	0	0.75	0.25	0.375	0.375	0	0.25	0	0	0	1	0	0	0	0	0	0	0	0	1	0.25	0	0	0.75	0	0.25	0	0.75	0.14	0	0.43	0.43	0	0	0	0
Coleoptera	COL	Dytiscidae	Scarodytes	I-COL	0	1	0	0	0	0	0	0.25	0.75	0	0.25	0.75	0.375	0.375	0	0.25	0	0	0	1	0	0	0	0	0	0	0	0	1	0.25	0	0	0.75	0	0.25	0	0.75	0.14	0	0.43	0.43	0	0	0	0
Coleoptera	COL	Dytiscidae	Siettitia	I-COL	0	1	0	0	0	0	0	0	1	0	1	0	0.34	0.33	0	0.33	0	0	0	1	0	0	0	0	0	0	0	0	1	0.25	0	0	0.75	0	1	0	0	0	0	0	0.4	0	0.6	0	0
Coleoptera	COL	Dytiscidae	Stictonectes	I-COL	0	1	0	0	0	0	0	0.25	0.75	0	0.25	0.75	0.375	0.375	0	0.25	0	0	0	1	0	0	0	0	0	0	0	0	1	0.25	0	0	0.75	0.2	0.2	0	0.6	0.14	0	0.43	0.43	0	0	0	0
Coleoptera	COL	Dytiscidae	Stictotarsus	I-COL	0	0	1	0	0	0	0	0.25	0.75	0	0.25	0.75	0.375	0.375	0	0.25	0	0	0	1	0	0	0	0	0	0	0	0	1	0.25	0	0	0.75	0.2	0.2	0	0.6	0.14	0	0.43	0.43	0	0	0	0
Coleoptera	COL	Dytiscidae	Yola	I-COL	0	1	0	0	0	0	0	0.25	0.75	0	0.25	0.75	0.375	0.375	0	0.25	0	0	0	1	0	0	0	0	0	0	0	0	1	0.25	0	0	0.75	0	0.25	0	0.75	0.125	0	0.375	0.375	0	0.125	0	0
Coleoptera	COL	Elmidae	Dupophilus	I-COL	0	1	0	0	0	0	0	0.25	0.75	0	1	0	0.375	0.375	0	0.25	0	0	0	1	0	0	0	0	0	0	0	0	1	0.14	0.43	0.43	0	0.4	0.2	0	0.4	0.2	0	0	0.8	0	0	0	0
Coleoptera	COL	Elmidae	Elmis	I-COL	0	1	0	0	0	0	0	0.25	0.75	0	1	0	0.375	0.375	0	0.25	0	0	0	1	0	0	0	0	0	0	0	0	1	0.14	0.43	0.43	0	0.4	0.2	0	0.4	0.17	0	0	0.66	0	0.17	0	0
Coleoptera	COL	Elmidae	Esolus	I-COL	0	1	0	0	0	0	0	0.25	0.75	0	1	0	0.375	0.375	0	0.25	0	0	0	1	0	0	0	0	0	0	0	0	1	0.14	0.43	0.43	0	0.4	0.2	0	0.4	0.17	0	0	0.66	0	0.17	0	0
Coleoptera	COL	Elmidae	Grouvellinus	I-COL	0	1	0	0	0	0	0	0	1	0	1	0	0.375	0.375	0	0.25	0	0	0	1	0	0	0	0	0	0	0	0	1	0.14	0.43	0.43	0	0.4	0.2	0	0.4	0.17	0	0	0.66	0	0.17	0	0
Coleoptera	COL	Elmidae	Limnius	I-COL	0	1	0	0	0	0	0	0.25	0.75	0	1	0	0.375	0.375	0	0.25	0	0	0	1	0	0	0	0	0	0	0	0	1	0.14	0.43	0.43	0	0.4	0.2	0	0.4	0.17	0	0	0.66	0	0.17	0	0
Coleoptera	COL	Elmidae	Macronychus	I-COL	0	1	0	0	0	0	0	0.25	0.75	0	1	0	0.375	0.375	0	0.25	0	0	0	1	0	0	0	0	0	0	0	0	1	0.14	0.43	0.43	0	0.25	0.25	0	0.5	0.14	0	0	0.58	0.14	0.14	0	0
Coleoptera	COL	Elmidae	Normandia	I-COL	0	1	0	0	0	0	0	0.25	0.75	0	1	0	0.375	0.375	0	0.25	0	0	0	1	0	0	0	0	0	0	0	0	1	0.14	0.43	0.43	0	0.4	0.2	0	0.4	0.2	0	0	0.8	0	0	0	0
Coleoptera	COL	Elmidae	Oulimnius	I-COL	0	1	0	0	0	0	0	0.25	0.75	0	1	0	0.375	0.375	0	0.25	0	0	0	1	0	0	0	0	0	0	0	0	1	0.14	0.43	0.43	0	0.4	0.2	0	0.4	0.17	0	0	0.66	0	0.17	0	0
Coleoptera	COL	Elmidae	Potamophilus	I-COL	0	0	1	0	0	0	0	0.25	0.75	0	1	0	0.375	0.375	0	0.25	0	0	0	1	0	0	0	0	0	0	0	0	1	0.125	0.375	0.125	0.375	0.2	0.2	0	0.6	0.25	0	0	0.375	0.375	0	0	0
Coleoptera	COL	Elmidae	Riolus	I-COL	0	1	0	0	0	0	0	0.25	0.75	0	1	0	0.375	0.375	0	0.25	0	0	0	1	0	0	0	0	0	0	0	0	1	0.14	0.43	0.43	0	0.4	0.2	0	0.4	0.2	0	0	0.8	0	0	0	0
Coleoptera	COL	Elmidae	Stenelmis	I-COL	0	1	0	0	0	0	0	0.25	0.75	0	1	0	0.375	0.375	0	0.25	0	0	0	1	0	0	0	0	0	0	0	0	1	0.14	0.43	0.43	0	0.4	0.2	0	0.4	0.17	0	0	0.66	0	0.17	0	0
Coleoptera	COL	Gyrinidae	Aulonogyrus	I-COL	0	0	1	0	0	0	0	0.25	0.75	0	1	0	0.375	0.375	0	0.25	0	0	0	1	0	0	0	0	0	0	0	0	1	0.14	0.43	0	0.43	0	0.4	0	0.6	0.1	0.3	0.3	0.3	0	0	0	0
Coleoptera	COL	Gyrinidae	Gyrinus	I-COL	0	0.4	0.6	0	0	0	0	0.25	0.75	0	1	0	0.375	0.375	0	0.25	0	0	0	1	0	0	0	0	0	0	0	0	1	0.14	0.43	0	0.43	0	0.4	0	0.6	0.1	0.3	0.3	0.3	0	0	0	0
Coleoptera	COL	Gyrinidae	Orectochilus	I-COL	0	0.5	0.5	0	0	0	0	0.25	0.75	0	1	0	0.375	0.375	0	0.25	0	0	0	1	0	0	0	0	0	0	0	0	1	0.14	0.43	0	0.43	0.29	0.29	0	0.42	0.1	0.3	0.3	0.3	0	0	0	0
Coleoptera	COL	Haliplidae	Brychius	I-COL	0	1	0	0	0	0	0	0.25	0.75	0	0.25	0.75	0.375	0.375	0	0.25	0	0	0	1	0	0	0	0	0	0	0	0	1	0.5	0	0	0.5	0.33	0.17	0	0.5	0.14	0	0.43	0.43	0	0	0	0
Coleoptera	COL	Haliplidae	Haliplus	I-COL	0	1	0	0	0	0	0	0.25	0.75	0	0.25	0.75	0.375	0.375	0	0.25	0	0	0	0	0	1	0	0	0	0	0	0	1	0.5	0	0	0.5	0.2	0.2	0	0.6	0.14	0	0.43	0.43	0	0	0	0
Coleoptera	COL	Haliplidae	Peltodytes	I-COL	0	1	0	0	0	0	0	0.25	0.75	0	0.25	0.75	0.375	0.375	0	0.25	0	0	0	1	0	0	0	0	0	0	0	0	1	0.25	0.375	0	0.375	0	0.25	0	0.75	0.14	0	0.43	0.43	0	0	0	0
Coleoptera	COL	Helophoridae	Helophorus	I-COL	0	0.5	0.5	0	0	0	0	0.25	0.75	0	0.75	0.25	0.25	0.25	0	0.5	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0.25	0.75	0.2	0.2	0	0.6	0.14	0	0.43	0.43	0	0	0	0
Coleoptera	COL	Hydraenidae	Hydraena	I-COL	0	1	0	0	0	0	0	0.25	0.75	0	0.75	0.25	0.5	0	0	0.5	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0.6	0.4	0.33	0.17	0	0.5	0.14	0	0.43	0.43	0	0	0	0
Coleoptera	COL	Hydraenidae	Limnebius	I-COL	0	1	0	0	0	0	0	0.25	0.75	0	0.75	0.25	0.6	0	0	0.4	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0.4	0.6	0.33	0.17	0	0.5	0.14	0	0.43	0.43	0	0	0	0
Coleoptera	COL	Hydraenidae	Ochthebius	I-COL	0	1	0	0	0	0	0	0.25	0.75	0	0.75	0.25	0.6	0	0	0.4	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0.4	0.6	0.2	0.2	0	0.6	0.14	0	0.43	0.43	0	0	0	0
Coleoptera	COL	Hydrochidae	Hydrochus	I-COL	0	1	0	0	0	0	0	0.25	0.75	0	0.75	0.25	0.33	0	0	0.67	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0.25	0.75	0	0.25	0	0.75	0.14	0	0.43	0.43	0	0	0	0
Coleoptera	COL	Hydrophilidae	Anacaena	I-COL	0	1	0	0	0	0	0	0.25	0.75	0	0.75	0.25	0.375	0.375	0	0.25	0	0	0	1	0	0	0	0	0	0	0	0	1	0.2	0	0.2	0.6	0	0.25	0	0.75	0.14	0	0.43	0.43	0	0	0	0
Coleoptera	COL	Hydrophilidae	Berosus	I-COL	0	0.5	0.5	0	0	0	0	0.25	0.75	0	0.75	0.25	0.375	0.375	0	0.25	0	0	0	0	0	1	0	0	0	0	1	0	0	0.3	0.3	0.1	0.3	0	0.25	0	0.75	0.14	0	0.43	0.43	0	0	0	0
Coleoptera	COL	Hydrophilidae	Chaetarthria	I-COL	0	1	0	0	0	0	0	1	0	0	0.75	0.25	0.375	0.375	0	0.25	0	0	0	1	0	0	0	0	0	0	0	0	1	0.2	0	0.2	0.6	0	0.25	0	0.75	0.14	0	0.43	0.43	0	0	0	0
Coleoptera	COL	Hydrophilidae	Crenitis	I-COL	0	1	0	0	0	0	0	0.25	0.75	0	0.75	0.25	0.375	0.375	0	0.25	0	0	0	1	0	0	0	0	0	0	0	0	1	0.2	0	0.2	0.6	0	0.25	0	0.75	0.14	0	0.43	0.43	0	0	0	0
Coleoptera	COL	Hydrophilidae	Cymbiodyta	I-COL	0	1	0	0	0	0	0	0.25	0.75	0	0.75	0.25	0.375	0.375	0	0.25	0	0	0	1	0	0	0	0	0	0	0	0	1	0.2	0	0.2	0.6	0	0.25	0	0.75	0.14	0	0.43	0.43	0	0	0	0
Coleoptera	COL	Hydrophilidae	Enochrus	I-COL	0	0.25	0.75	0	0	0	0	0.25	0.75	0	0.75	0.25	0.375	0.375	0	0.25	0	0	0	1	0	0	0	0	0	0	0	0	1	0.2	0	0.2	0.6	0	0.25	0	0.75	0.14	0	0.43	0.43	0	0	0	0
Coleoptera	COL	Hydrophilidae	Helochares	I-COL	0	0.4	0.6	0	0	0	0	0.25	0.75	0	0.75	0.25	0.375	0.375	0	0.25	0	0	0	1	0	0	0	0	0	0	0	0	1	0.2	0	0.2	0.6	0	0.25	0	0.75	0.14	0	0.43	0.43	0	0	0	0
Coleoptera	COL	Hydrophilidae	Hemisphaera	I-COL	0	1	0	0	0	0	0	0.25	0.75	0	0.75	0.25	0.375	0.375	0	0.25	0	0	0	1	0	0	0	0	0	0	0	0	1	0.2	0	0.2	0.6	0	0.25	0	0.75	0.14	0	0.43	0.43	0	0	0	0
Coleoptera	COL	Hydrophilidae	Hydrobius	I-COL	0	0	0.75	0.25	0	0	0	0.25	0.75	0	0.75	0.25	0.375	0.375	0	0.25	0	0	0	1	0	0	0	0	0	0	0	0	1	0.2	0	0.2	0.6	0	0.25	0	0.75	0.14	0	0.43	0.43	0	0	0	0
Coleoptera	COL	Hydrophilidae	Hydrochara	I-COL	0	0	0	1	0	0	0	0	1	0	0.75	0.25	0.375	0.375	0	0.25	0	0	0	1	0	0	0	0	0	0	0	0	1	0.17	0	0.33	0.5	0	0.25	0	0.75	0.14	0	0.43	0.43	0	0	0	0
Coleoptera	COL	Hydrophilidae	Hydrophilus	I-COL	0	0	0	0	0.4	0.6	0	0	1	0	0.75	0.25	0.375	0.375	0	0.25	0	0	0	0	1	0	0	0	0	0	0	0	1	0.17	0	0.33	0.5	0	0.25	0	0.75	0.14	0	0.43	0.43	0	0	0	0
Coleoptera	COL	Hydrophilidae	Laccobius	I-COL	0	1	0	0	0	0	0	0.25	0.75	0	0.75	0.25	0.375	0.375	0	0.25	0	0	0	1	0	0	0	0	0	0	0	0	1	0.2	0	0.2	0.6	0.2	0.2	0	0.6	0.14	0	0.43	0.43	0	0	0	0
Coleoptera	COL	Hydrophilidae	Limnoxenus	I-COL	0	0	1	0	0	0	0	0.25	0.75	0	0.75	0.25	0.375	0.375	0	0.25	0	0	0	1	0	0	0	0	0	0	0	0	1	0.2	0	0.2	0.6	0	0.25	0	0.75	0.14	0	0.43	0.43	0	0	0	0
Coleoptera	COL	Hydrophilidae	Paracymus	I-COL	0	1	0	0	0	0	0	0.25	0.75	0	0.75	0.25	0.375	0.375	0	0.25	0	0	0	1	0	0	0	0	0	0	0	0	1	0.2	0	0.2	0.6	0	0.25	0	0.75	0.14	0	0.43	0.43	0	0	0	0
Coleoptera	COL	Hydroscaphidae	Hydroscapha	I-COL	1	0	0	0	0	0	0	0	1	0	0.75	0.25	0.375	0.375	0	0.25	0	0	1	0	0	0	0	0	0	0	0	0	1	0.25	0.375	0	0.375	0.5	0.25	0	0.25	0.14	0	0.43	0.43	0	0	0	0
Coleoptera	COL	Hygrobiidae	Hygrobia	I-COL	0	0	1	0	0	0	0	0	1	0	0.25	0.75	0.375	0.375	0	0.25	0	0	0	1	0	0	0	0	0	0	0	0	1	0.29	0.29	0	0.42	0	0.25	0	0.75	0.14	0	0.43	0.43	0	0	0	0
Coleoptera	COL	Noteridae	Noterus	I-COL	0	1	0	0	0	0	0	0	1	0	1	0	0.27	0.27	0.27	0.19	0	0	0	1	0	0	0	0	0	1	0	0	0	0.5	0	0	0.5	0	0.25	0	0.75	0.14	0	0.43	0	0.43	0	0	0
Coleoptera	COL	Psephenidae	Eubria	I-COL	0	1	0	0	0	0	0	0.25	0.75	0	1	0	0.5	0.5	0	0	0.05	0.05	0.15	0.55	0.04	0.1	0.05	0.01	0	0	0	0	1	0.25	0.75	0	0	0.33	0.17	0	0.5	0	0	0	1	0	0	0	0
Coleoptera	COL	Scirtidae	Cyphon	I-COL	0	1	0	0	0	0	0	0.25	0.75	0	1	0	0.5	0.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0.25	0.75	0	0	0	0.25	0	0.75	0	0	0	1	0	0	0	0
Coleoptera	COL	Scirtidae	Elodes	I-COL	0	1	0	0	0	0	0	0.25	0.75	0	1	0	0.5	0.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0.25	0.75	0	0	0.2	0.2	0	0.6	0	0	0	1	0	0	0	0
Coleoptera	COL	Scirtidae	Hydrocyphon	I-COL	0.5	0.5	0	0	0	0	0	1	0	0	1	0	0.5	0.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0.25	0.75	0	0	0.33	0.17	0	0.5	0	0	0	1	0	0	0	0
Coleoptera	COL	Scirtidae	Microcara	I-COL	0	0.25	0.75	0	0	0	0	0.125	0.875	1	0	0	0	0	0.25	0.75	0	0.34	0	0.33	0.33	0	0	0	0	0.75	0	0	0.25	0	1	0	0	0.18	0.21	0	0.61	0	0.43	0.14	0.43	0	0	0	0
Coleoptera	COL	Scirtidae	Scirtes	I-COL	0.33	0.67	0	0	0	0	0	0.25	0.75	0	1	0	0.5	0.5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0.25	0.75	0	0	0.2	0.2	0	0.6	0	0	0	1	0	0	0	0
Coleoptera	COL	Spercheidae	Spercheus	I-COL	0	0	1	0	0	0	0	0.25	0.75	0	1	0	0.375	0.375	0	0.25	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0.43	0.14	0.43	0	0.25	0	0.75	0.14	0	0.43	0.43	0	0	0	0
Diptera	DIP	Anthomyidae (=Muscidae)	Anthomyidae	I-DIP	0	0	0.75	0.25	0	0	0	1	0	0	0.25	0.75	0	0.67	0.33	0	0.17	0	0.17	0.16	0	0	0.5	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0.8	0.2	0	0	0
Diptera	DIP	Athericidae	Atherix	I-DIP	0	0	0	0	1	0	0	0.75	0.25	0.25	0.75	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0.5	0	0.5	0	0	0	0.71	0	0.29	0	0
Diptera	DIP	Athericidae	Atrichops	I-DIP	0	0	0	1	0	0	0	0.75	0.25	0.25	0.75	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0.34	0.33	0	0.33	0	0	0	1	0	0	0	0
Diptera	DIP	Athericidae	Ibisia	I-DIP	0	0	0	0	1	0	0	0.75	0.25	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0.5	0	0.5	0	0	0	0.75	0	0.25	0	0
Diptera	DIP	Blephariceridae	Apistomyia	I-DIP	0	0	1	0	0	0	0	1	0	0	0.75	0.25	0.29	0.43	0.28	0	0	0	0	1	0	0	0	0	0.25	0	0	0.75	0	0.25	0.75	0	0	0.5	0.25	0	0.25	0	0	0	0.4	0	0	0.4	0.2
Diptera	DIP	Blephariceridae	Blepharicera	I-DIP	0	0	1	0	0	0	0	1	0	0	1	0	0.285	0.43	0.285	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0.25	0.75	0	0	0.5	0.25	0	0.25	0	0	0	0.5	0	0	0.5	0
Diptera	DIP	Blephariceridae	Dioptopsis	I-DIP	0	0	1	0	0	0	0	1	0	0	0.75	0.25	0.28	0.43	0.29	0	0	0	0	1	0	0	0	0	0.25	0	0	0.75	0	0.25	0.75	0	0	0.5	0.25	0	0.25	0	0	0	0.4	0	0	0.4	0.2
Diptera	DIP	Blephariceridae	Hapalothrix	I-DIP	0	0	1	0	0	0	0	1	0	1	0	0	0.143	0.215	0.642	0	0	0	0	0.29	0.43	0.28	0	0	0	0	0	0.67	0.33	0	1	0	0	0	0	1	0	0.2	0	0.2	0.6	0	0	0	0
Diptera	DIP	Blephariceridae	Liponeura	I-DIP	0	0	1	0	0	0	0	1	0	0	0.6	0.4	0.285	0.43	0.285	0	0	0	0	1	0	0	0	0	0.4	0	0	0.6	0	0.25	0.75	0	0	0.5	0.25	0	0.25	0	0	0	0.34	0	0	0.33	0.33
Diptera	DIP	Ceratopogonidae	Ceratopogoninae	I-DIP	0	0	0.25	0.75	0	0	0	1	0	0	0.5	0.5	0.2	0.4	0.4	0	0	0	0.25	0.75	0	0	0	0	0.25	0	0	0	0.75	0	1	0	0	0.5	0.17	0	0.33	0	0.125	0.375	0.125	0.375	0	0	0
Diptera	DIP	Ceratopogonidae	Dasyheleinae	I-DIP	0	0	0.4	0.6	0	0	0	1	0	0	0.67	0.33	0	0.6	0.4	0	0	0	0	1	0	0	0	0	0.25	0	0	0	0.75	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0
Diptera	DIP	Ceratopogonidae	Forcipomyinae	I-DIP	0	0.5	0.5	0	0	0	0	1	0	0	0.67	0.33	0	0.5	0.5	0	0	0	0	1	0	0	0	0	0.25	0	0	0	0.75	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0
Diptera	DIP	Ceratopogonidae	Leptoconopinae	I-DIP	0	1	0	0	0	0	0	1	0	0	0.67	0.33	0	0.6	0.4	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0.2	0	0.6	0.2	0	0	0
Diptera	DIP	Chaoboridae	Chaoborus	I-DIP	0	0	0	1	0	0	0	1	0	0	0.75	0.25	0.25	0.375	0.375	0	0	0.25	0	0	0.75	0	0	0	0.5	0	0	0.5	0	1	0	0	0	0.33	0.67	0	0	0	0.14	0.72	0.14	0	0	0	0
Diptera	DIP	Chaoboridae	Mochlonyx	I-DIP	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0.23	0.08	0.23	0.23	0.23	0	0	0	0	0	0.33	0.67	0	0	1	0	1	0	0	0	0.29	0	0.43	0	0	0.14	0.14	0
Diptera	DIP	Chironomidae	Ablabesmyia	I-DIP	0	0	0.78	0.22	0	0	0	1	0	0	0.4	0.6	0.34	0.33	0.33	0	0	0	0	1	0	0	0	0	0	0	0	0.5	0.5	1	0	0	0	0	0	1	0	0	0	0.25	0.75	0	0	0	0
Diptera	DIP	Chironomidae	Chironomini	I-DIP	0	0	0.17	0.5	0.33	0	0	1	0	0	0.25	0.75	0	0.5	0.5	0	0.2	0	0	0.2	0.6	0	0	0	0	0	0	0.25	0.75	0.75	0.25	0	0	0.29	0.14	0.43	0.14	0	0	0.11	0.34	0.22	0.11	0.22	0
Diptera	DIP	Chironomidae	Chironomus	I-DIP	0	0	0.195	0.625	0.18	0	0	0.665	0.335	0	0.25	0.75	0.31	0.38	0.31	0	0	0	0	1	0	0	0	0	0	0	0	0.5	0.5	1	0	0	0	0.25	0.125	0.5	0.125	0	0	0	0.17	0.5	0	0.33	0
Diptera	DIP	Chironomidae	Cricotopus	I-DIP	0	0.125	0.79	0.085	0	0	0	0.75	0.25	0	0	1	0.295	0.415	0.29	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0.17	0.33	0	0.5	0
Diptera	DIP	Chironomidae	Cryptochironomus	I-DIP	0	0	0.125	0.875	0	0	0	1	0	0	0.25	0.75	0.27	0.365	0.365	0	0	0	0	1	0	0	0	0	0	0	0	0.5	0.5	1	0	0	0	0	0	1	0	0	0	0	0	0.2	0.6	0.2	0
Diptera	DIP	Chironomidae	Diamesinae	I-DIP	0	0.2	0.6	0.2	0	0	0	1	0	0	0.25	0.75	0.17	0.33	0.5	0	0	0	0	0.4	0.2	0	0.4	0	0	0	0	0	1	0.75	0.25	0	0	0.4	0.2	0.2	0.2	0	0	0.125	0.375	0.125	0.25	0.125	0
Diptera	DIP	Chironomidae	Dicrotendipes	I-DIP	0	0.11	0.78	0.11	0	0	0	1	0	0	0.25	0.75	0.17	0.415	0.415	0	0	0	0	1	0	0	0	0	0	0.335	0	0.165	0.5	1	0	0	0	0	0	1	0	0	0	0	0.2	0.4	0	0.4	0
Diptera	DIP	Chironomidae	Kiefferulus	I-DIP	0	0	0.5	0.5	0	0	0	1	0	0	0.25	0.75	0.27	0.365	0.365	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
Diptera	DIP	Chironomidae	Orthocladiinae	I-DIP	0	0.2	0.6	0.2	0	0	0	1	0	0	0.25	0.75	0.17	0.33	0.5	0	0	0	0	0.4	0.2	0	0.4	0	0	0	0	0	1	0.75	0.25	0	0	0.4	0.2	0.2	0.2	0	0	0.125	0.375	0.125	0.25	0.125	0
Diptera	DIP	Chironomidae	Paratanytarsus	I-DIP	0.06	0.39	0.55	0	0	0	0	1	0	0	0	1	0.34	0.33	0.33	0	0	0	0	0.375	0	0	0	0.625	0	0.5	0	0	0.5	1	0	0	0	0	0	1	0	0	0	0	0.2	0.4	0	0.4	0
